batch	genotype	stage	n_counts	n_genes	PN_type	MARS	HDBSCAN	MARS_2way_matched	MARS_2way_matched_PN_type	lineage	X24h_HDBSCAN	matched_type_with_stage	mannually_matched	cell
3	GH146-GFP	adult	2579614	1747	nan	5	-1	23	nan	lPN	na	nan: adult	nan	PN_adult_GH146_P4_I5
3	GH146-GFP	adult	2750337	1349	nan	2	-1	nan	nan	lPN	na	nan: adult	nan	PN_adult_GH146_P4_I8
3	GH146-GFP	adult	1820697	1160	nan	2	-1	nan	nan	lPN	na	nan: adult	nan	PN_adult_GH146_P4_I9
3	GH146-GFP	adult	858788	1360	nan	24	-1	nan	nan	lPN	na	nan: adult	nan	PN_adult_GH146_P4_J11
3	GH146-GFP	adult	1072359	2657	nan	5	60	23	nan	lPN	na	nan: adult	nan	PN_adult_GH146_P4_J16
3	GH146-GFP	adult	786642	3538	VC2	17	56	16	VC2	lPN	na	VC2: adult	VC2	PN_adult_GH146_P4_J17
3	GH146-GFP	adult	2515920	1671	nan	2	56	nan	nan	lPN	na	nan: adult	nan	PN_adult_GH146_P4_J19
3	GH146-GFP	adult	647825	1893	nan	19	56	nan	nan	adPN	na	nan: adult	nan	PN_adult_GH146_P4_J5
3	GH146-GFP	adult	3533619	1978	VC2	17	-1	16	VC2	lPN	na	VC2: adult	VC2	PN_adult_GH146_P4_J6
3	GH146-GFP	adult	309176	1788	nan	5	-1	23	nan	lPN	na	nan: adult	nan	PN_adult_GH146_P4_K10
3	GH146-GFP	adult	814337	1552	VM7 or VM5v #2	24	56	nan	nan	adPN	na	VM7 or VM5v #2: adult	VM7 or VM5v #2	PN_adult_GH146_P4_K13
3	GH146-GFP	adult	1465071	1755	nan	9	49	nan	nan	lPN	na	nan: adult	nan	PN_adult_GH146_P4_K16
3	GH146-GFP	adult	4288398	1919	nan	5	57	23	nan	lPN	na	nan: adult	nan	PN_adult_GH146_P4_K22
3	GH146-GFP	adult	1731759	3461	VA1v	3	56	6	VA1v	adPN	na	VA1v: adult	VA1v	PN_adult_GH146_P4_K23
3	GH146-GFP	adult	2411489	1978	nan	26	40	nan	nan	APL	na	nan: adult	nan	PN_adult_GH146_P4_K9
3	GH146-GFP	adult	1434525	1949	MARS_25	16	56	25	MARS_25	lPN	na	MARS_25: adult	MARS_25	PN_adult_GH146_P4_L3
3	GH146-GFP	adult	4463261	2654	nan	27	56	12	D	adPN	na	nan: adult	nan	PN_adult_GH146_P4_L6
3	GH146-GFP	adult	2497820	2569	nan	6	60	15	DA1_fru+	lPN	na	nan: adult	nan	PN_adult_GH146_P4_M12
3	GH146-GFP	adult	1991221	2665	nan	5	57	23	nan	lPN	na	nan: adult	nan	PN_adult_GH146_P4_M17
3	GH146-GFP	adult	3108599	2929	DC3 and VA1d	7	56	10	VA1d	adPN	na	DC3 and VA1d: adult	DC3 and VA1d	PN_adult_GH146_P4_M21
3	GH146-GFP	adult	4107620	2301	MARS_25	16	56	25	MARS_25	lPN	na	MARS_25: adult	MARS_25	PN_adult_GH146_P4_M4
3	GH146-GFP	adult	786090	918	nan	15	-1	nan	nan		na	nan: adult	nan	PN_adult_GH146_P4_M7
3	GH146-GFP	adult	2643855	1363	nan	9	-1	nan	nan	lPN	na	nan: adult	nan	PN_adult_GH146_P4_N18
3	GH146-GFP	adult	766331	2181	VM7 or VM5v #1	19	56	nan	nan	adPN	na	VM7 or VM5v #1: adult	VM7 or VM5v #1	PN_adult_GH146_P4_N19
3	GH146-GFP	adult	2631886	2046	nan	2	-1	nan	nan	lPN	na	nan: adult	nan	PN_adult_GH146_P4_N23
3	GH146-GFP	adult	1845658	2348	VA6	25	56	0	VA6	adPN	na	nan: adult	nan	PN_adult_GH146_P4_N5
3	GH146-GFP	adult	3676178	3001	DC3 and VA1d	7	56	10	VA1d	adPN	na	DC3 and VA1d: adult	DC3 and VA1d	PN_adult_GH146_P4_N7
3	GH146-GFP	adult	3070869	3239	nan	3	56	6	VA1v	adPN	na	nan: adult	nan	PN_adult_GH146_P4_N9
3	GH146-GFP	adult	3288646	2198	nan	5	61	23	nan	lPN	na	nan: adult	nan	PN_adult_GH146_P4_O10
3	GH146-GFP	adult	2174365	3067	vPN	12	5	nan	nan	vPN	na	vPN: adult	vPN	PN_adult_GH146_P4_O17
3	GH146-GFP	adult	2474750	2225	nan	24	56	nan	nan		na	nan: adult	nan	PN_adult_GH146_P4_O20
3	GH146-GFP	adult	931873	585	nan	14	-1	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P7_A13
3	GH146-GFP	adult	184439	3012	VA1v	18	56	28	VM7 or VM5v #2	adPN	na	VA1v: adult	VA1v	PN_adult_GH146_P7_A14
3	GH146-GFP	adult	262599	768	nan	10	45	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P7_A16
3	GH146-GFP	adult	1043563	3499	VA1v	3	56	6	VA1v	adPN	na	VA1v: adult	VA1v	PN_adult_GH146_P7_A4
3	GH146-GFP	adult	759292	3038	vPN	26	-1	nan	nan	vPN	na	vPN: adult	vPN	PN_adult_GH146_P7_B10
3	GH146-GFP	adult	1198555	2278	nan	2	56	nan	nan		na	nan: adult	nan	PN_adult_GH146_P7_B15
3	GH146-GFP	adult	122963	3220	VC2	17	56	16	VC2	lPN	na	VC2: adult	VC2	PN_adult_GH146_P7_C14
3	GH146-GFP	adult	106475	1708	APL	15	34	nan	nan	vPN	na	APL: adult	APL	PN_adult_GH146_P7_C20
3	GH146-GFP	adult	203430	2676	vPN	10	4	nan	nan	vPN	na	vPN: adult	vPN	PN_adult_GH146_P7_C24
3	GH146-GFP	adult	304782	1108	nan	14	-1	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P7_D10
3	GH146-GFP	adult	1975083	2067	nan	6	60	15	DA1_fru+	lPN	na	nan: adult	nan	PN_adult_GH146_P7_D14
3	GH146-GFP	adult	494779	2734	nan	5	61	23	nan	lPN	na	nan: adult	nan	PN_adult_GH146_P7_D20
3	GH146-GFP	adult	989655	1795	VC2	17	-1	16	VC2	lPN	na	VC2: adult	VC2	PN_adult_GH146_P7_D8
3	GH146-GFP	adult	608825	831	vPN	20	11	nan	nan	vPN	na	vPN: adult	vPN	PN_adult_GH146_P7_E18
3	GH146-GFP	adult	1007078	510	nan	14	-1	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P7_E2
3	GH146-GFP	adult	946628	2663	MARS_2	8	49	2	MARS_2	lPN	na	MARS_2: adult	MARS_2	PN_adult_GH146_P7_E7
3	GH146-GFP	adult	764432	3356	D	27	56	12	D	adPN	na	D: adult	D	PN_adult_GH146_P7_F11
3	GH146-GFP	adult	7756768	1703	nan	24	56	nan	nan	adPN	na	nan: adult	nan	PN_adult_GH146_P7_F16
3	GH146-GFP	adult	3902464	2311	DA1	6	60	15	DA1_fru+	lPN	na	DA1: adult	DA1	PN_adult_GH146_P7_F19
3	GH146-GFP	adult	652312	4111	nan	13	16	nan	nan	adPN	na	nan: adult	nan	PN_adult_GH146_P7_F21
3	GH146-GFP	adult	809540	3832	VA1v	3	56	6	VA1v	adPN	na	VA1v: adult	VA1v	PN_adult_GH146_P7_F22
3	GH146-GFP	adult	257244	2814	MARS_2	8	49	2	MARS_2	lPN	na	MARS_2: adult	MARS_2	PN_adult_GH146_P7_F24
3	GH146-GFP	adult	1483090	2873	DC3 and VA1d	7	56	10	VA1d	adPN	na	DC3 and VA1d: adult	DC3 and VA1d	PN_adult_GH146_P7_F2
3	GH146-GFP	adult	276128	3777	nan	1	39	nan	nan	APL	na	nan: adult	nan	PN_adult_GH146_P7_G23
3	GH146-GFP	adult	853237	1554	VC2	17	-1	16	VC2		na	VC2: adult	VC2	PN_adult_GH146_P7_H4
3	GH146-GFP	adult	2812120	1505	vPN	12	-1	nan	nan	vPN	na	vPN: adult	vPN	PN_adult_GH146_P7_H8
3	GH146-GFP	adult	514902	2291	MARS_2	8	49	2	MARS_2	lPN	na	MARS_2: adult	MARS_2	PN_adult_GH146_P7_I3
3	GH146-GFP	adult	5228025	1515	nan	15	42	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P7_J14
3	GH146-GFP	adult	673112	2905	MARS_25	16	56	25	MARS_25	lPN	na	MARS_25: adult	MARS_25	PN_adult_GH146_P7_J22
3	GH146-GFP	adult	4452782	2948	VM2	18	56	28	VM7 or VM5v #2	adPN	na	VM2: adult	VM2	PN_adult_GH146_P7_J6
3	GH146-GFP	adult	687747	3276	D	27	56	12	D	adPN	na	D: adult	D	PN_adult_GH146_P7_J7
3	GH146-GFP	adult	252658	857	vPN	12	4	nan	nan	vPN	na	vPN: adult	vPN	PN_adult_GH146_P7_K10
3	GH146-GFP	adult	404818	3089	VM7 or VM5v #1	18	56	28	VM7 or VM5v #2	adPN	na	VM7 or VM5v #1: adult	VM7 or VM5v #1	PN_adult_GH146_P7_K20
3	GH146-GFP	adult	488911	3143	VM7 or VM5v #1	18	56	28	VM7 or VM5v #2	adPN	na	VM7 or VM5v #1: adult	VM7 or VM5v #1	PN_adult_GH146_P7_K21
3	GH146-GFP	adult	462564	869	nan	21	56	nan	nan		na	nan: adult	nan	PN_adult_GH146_P7_K4
3	GH146-GFP	adult	3365528	1089	nan	2	-1	nan	nan	lPN	na	nan: adult	nan	PN_adult_GH146_P7_L14
3	GH146-GFP	adult	4677711	1920	nan	26	42	nan	nan	APL	na	nan: adult	nan	PN_adult_GH146_P7_L17
3	GH146-GFP	adult	148593	815	nan	26	-1	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P7_L2
3	GH146-GFP	adult	2395723	3241	vPN	11	2	nan	nan	vPN	na	vPN: adult	vPN	PN_adult_GH146_P7_L7
3	GH146-GFP	adult	2314115	3292	vPN	12	4	nan	nan	vPN	na	vPN: adult	vPN	PN_adult_GH146_P7_L8
3	GH146-GFP	adult	2013919	2016	nan	5	-1	23	nan	lPN	na	nan: adult	nan	PN_adult_GH146_P7_M14
3	GH146-GFP	adult	1458847	2900	VC2	17	56	16	VC2	lPN	na	VC2: adult	VC2	PN_adult_GH146_P7_M3
3	GH146-GFP	adult	5031553	1680	nan	26	40	nan	nan	APL	na	nan: adult	nan	PN_adult_GH146_P7_N21
3	GH146-GFP	adult	1106786	2072	DA1	6	-1	15	DA1_fru+	lPN	na	DA1: adult	DA1	PN_adult_GH146_P7_N3
3	GH146-GFP	adult	339605	3970	MARS_19	22	56	19	MARS_19	adPN	na	MARS_19: adult	MARS_19	PN_adult_GH146_P7_N4
3	GH146-GFP	adult	532726	3229	nan	26	44	nan	nan	APL	na	nan: adult	nan	PN_adult_GH146_P7_N7
3	GH146-GFP	adult	4097648	3472	nan	23	56	nan	nan	adPN	na	nan: adult	nan	PN_adult_GH146_P7_O19
3	GH146-GFP	adult	212360	2092	nan	10	45	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P7_O20
3	GH146-GFP	adult	234221	1268	nan	26	-1	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P7_P11
3	GH146-GFP	adult	1638758	1656	nan	24	-1	nan	nan	lPN	na	nan: adult	nan	PN_adult_GH146_P7_P18
3	GH146-GFP	adult	363579	2649	DA1	6	60	15	DA1_fru+	lPN	na	DA1: adult	DA1	PN_adult_GH146_P7_P22
3	GH146-GFP	adult	619701	2437	nan	5	-1	23	nan		na	nan: adult	nan	PN_adult_GH146_P7_P23
3	GH146-GFP	adult	391781	3343	VA1v	3	56	6	VA1v	adPN	na	VA1v: adult	VA1v	PN_adult_GH146_P7_P7
3	GH146-GFP	adult	285221	2429	vPN	20	11	nan	nan	vPN	na	vPN: adult	vPN	PN_adult_GH146_P7_P8
3	GH146-GFP	adult	2210850	1820	VM7 or VM5v #1	19	56	nan	nan	adPN	na	VM7 or VM5v #1: adult	VM7 or VM5v #1	PN_adult_GH146_P7_P9
3	GH146-GFP	adult	533314	2936	MARS_25	16	56	25	MARS_25	lPN	na	MARS_25: adult	MARS_25	PN_adult_GH146_P8_A4
3	GH146-GFP	adult	667861	1142	nan	26	-1	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P8_B15
3	GH146-GFP	adult	1815460	2015	nan	10	45	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P8_B7
3	GH146-GFP	adult	526528	1145	nan	24	-1	nan	nan		na	nan: adult	nan	PN_adult_GH146_P8_B9
3	GH146-GFP	adult	693363	1219	APL	15	35	nan	nan	APL	na	APL: adult	APL	PN_adult_GH146_P8_C10
3	GH146-GFP	adult	1345934	2527	nan	26	45	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P8_C13
3	GH146-GFP	adult	881089	1464	VC2	17	-1	16	VC2	lPN	na	VC2: adult	VC2	PN_adult_GH146_P8_C16
3	GH146-GFP	adult	2426609	3228	VC2	17	56	16	VC2	lPN	na	VC2: adult	VC2	PN_adult_GH146_P8_C18
3	GH146-GFP	adult	3567447	2194	MARS_5	0	23	nan	nan	adPN	na	MARS_5: adult	MARS_5	PN_adult_GH146_P8_C21
3	GH146-GFP	adult	126012	3517	DL1	4	56	8	DL1	adPN	na	DL1: adult	DL1	PN_adult_GH146_P8_C3
3	GH146-GFP	adult	285687	1217	nan	10	45	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P8_C4
3	GH146-GFP	adult	163733	3316	DC3 and VA1d	7	56	10	VA1d	adPN	na	DC3 and VA1d: adult	DC3 and VA1d	PN_adult_GH146_P8_C5
3	GH146-GFP	adult	1916262	981	nan	19	-1	nan	nan	lPN	na	nan: adult	nan	PN_adult_GH146_P8_D20
3	GH146-GFP	adult	2592326	3043	nan	5	61	23	nan	lPN	na	nan: adult	nan	PN_adult_GH146_P8_E15
3	GH146-GFP	adult	2214298	748	nan	21	-1	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P8_E16
3	GH146-GFP	adult	1401298	3169	DA1	6	60	15	DA1_fru+	lPN	na	DA1: adult	DA1	PN_adult_GH146_P8_E2
3	GH146-GFP	adult	1450335	3065	VM7 or VM5v #1	18	56	28	VM7 or VM5v #2	adPN	na	VM7 or VM5v #1: adult	VM7 or VM5v #1	PN_adult_GH146_P8_F15
3	GH146-GFP	adult	1825593	1278	nan	14	-1	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P8_F21
3	GH146-GFP	adult	929318	946	nan	19	-1	nan	nan	adPN	na	nan: adult	nan	PN_adult_GH146_P8_F22
3	GH146-GFP	adult	5150776	3293	nan	13	16	nan	nan	adPN	na	nan: adult	nan	PN_adult_GH146_P8_F8
3	GH146-GFP	adult	1679868	2831	DL1	4	56	8	DL1	adPN	na	DL1: adult	DL1	PN_adult_GH146_P8_G15
3	GH146-GFP	adult	696153	1792	MARS_2	8	49	2	MARS_2	lPN	na	MARS_2: adult	MARS_2	PN_adult_GH146_P8_H10
3	GH146-GFP	adult	2621326	1205	VA6	25	56	0	VA6		na	nan: adult	nan	PN_adult_GH146_P8_H18
3	GH146-GFP	adult	3012001	937	nan	10	45	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P8_H20
3	GH146-GFP	adult	3546472	1903	nan	27	56	12	D	adPN	na	nan: adult	nan	PN_adult_GH146_P8_H23
3	GH146-GFP	adult	2183262	3776	vPN	11	2	nan	nan	vPN	na	vPN: adult	vPN	PN_adult_GH146_P8_I16
3	GH146-GFP	adult	991964	814	nan	10	-1	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P8_I3
3	GH146-GFP	adult	4767989	2121	MARS_5	0	23	nan	nan	adPN	na	MARS_5: adult	MARS_5	PN_adult_GH146_P8_J18
3	GH146-GFP	adult	1784332	621	nan	10	45	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P8_J23
3	GH146-GFP	adult	2053981	2936	MARS_5	0	23	nan	nan	adPN	na	MARS_5: adult	MARS_5	PN_adult_GH146_P8_K19
3	GH146-GFP	adult	1933962	3763	nan	23	56	nan	nan	adPN	na	nan: adult	nan	PN_adult_GH146_P8_K21
3	GH146-GFP	adult	4849528	1887	nan	26	-1	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P8_K23
3	GH146-GFP	adult	420327	689	nan	14	-1	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P8_K3
3	GH146-GFP	adult	1894409	2037	nan	6	60	15	DA1_fru+	lPN	na	nan: adult	nan	PN_adult_GH146_P8_L11
3	GH146-GFP	adult	1588248	1402	nan	2	-1	nan	nan	lPN	na	nan: adult	nan	PN_adult_GH146_P8_L18
3	GH146-GFP	adult	435264	1466	nan	21	-1	nan	nan		na	nan: adult	nan	PN_adult_GH146_P8_L1
3	GH146-GFP	adult	2850562	2327	MARS_2	8	49	2	MARS_2	lPN	na	MARS_2: adult	MARS_2	PN_adult_GH146_P8_L20
3	GH146-GFP	adult	4775462	2992	VM7 or VM5v #1	18	56	28	VM7 or VM5v #2	adPN	na	VM7 or VM5v #1: adult	VM7 or VM5v #1	PN_adult_GH146_P8_L4
3	GH146-GFP	adult	2081881	2605	nan	26	-1	nan	nan	APL	na	nan: adult	nan	PN_adult_GH146_P8_M10
3	GH146-GFP	adult	760211	1665	nan	24	56	nan	nan	adPN	na	nan: adult	nan	PN_adult_GH146_P8_M15
3	GH146-GFP	adult	2016632	5211	MARS_19	22	56	19	MARS_19	adPN	na	MARS_19: adult	MARS_19	PN_adult_GH146_P8_M20
3	GH146-GFP	adult	1419962	4950	MARS_19	22	56	19	MARS_19	adPN	na	MARS_19: adult	MARS_19	PN_adult_GH146_P8_M22
3	GH146-GFP	adult	1384854	3198	nan	23	56	nan	nan	adPN	na	nan: adult	nan	PN_adult_GH146_P8_M2
3	GH146-GFP	adult	2117523	660	nan	10	45	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P8_M7
3	GH146-GFP	adult	666166	3306	nan	5	61	23	nan	lPN	na	nan: adult	nan	PN_adult_GH146_P8_M8
3	GH146-GFP	adult	1479103	1040	nan	14	45	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P8_N17
3	GH146-GFP	adult	962420	3561	nan	23	56	nan	nan	adPN	na	nan: adult	nan	PN_adult_GH146_P8_N20
3	GH146-GFP	adult	1189221	1041	nan	10	45	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P8_N4
3	GH146-GFP	adult	2257422	559	nan	14	45	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P8_N8
3	GH146-GFP	adult	2699326	3913	nan	23	56	nan	nan	adPN	na	nan: adult	nan	PN_adult_GH146_P8_O3
3	GH146-GFP	adult	2336951	1544	nan	26	-1	nan	nan		na	nan: adult	nan	PN_adult_GH146_P8_O5
3	GH146-GFP	adult	2613802	2640	MARS_2	8	49	2	MARS_2	lPN	na	MARS_2: adult	MARS_2	PN_adult_GH146_P8_P23
3	GH146-GFP	adult	2732704	1581	APL	15	35	nan	nan	APL	na	APL: adult	APL	PN_adult_GH146_P8_P3
3	GH146-GFP	adult	2758534	2155	nan	5	-1	23	nan	lPN	na	nan: adult	nan	PN_adult_GH146_P8_P8
3	GH146-GFP	adult	1069204	863	nan	26	-1	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P9_A10
3	GH146-GFP	adult	2164396	1133	nan	24	-1	nan	nan		na	nan: adult	nan	PN_adult_GH146_P9_A16
3	GH146-GFP	adult	142464	3399	VA1v	3	56	6	VA1v	adPN	na	VA1v: adult	VA1v	PN_adult_GH146_P9_A24
3	GH146-GFP	adult	348940	4455	MARS_19	22	56	19	MARS_19	adPN	na	MARS_19: adult	MARS_19	PN_adult_GH146_P9_B15
3	GH146-GFP	adult	2490885	668	nan	10	45	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P9_B22
3	GH146-GFP	adult	2243349	2704	VC2	17	56	16	VC2	adPN	na	VC2: adult	VC2	PN_adult_GH146_P9_B9
3	GH146-GFP	adult	1452057	3219	DM6	18	56	28	VM7 or VM5v #2	adPN	na	DM6: adult	DM6	PN_adult_GH146_P9_C11
3	GH146-GFP	adult	285577	856	APL	15	34	nan	nan	vPN	na	APL: adult	APL	PN_adult_GH146_P9_C14
3	GH146-GFP	adult	362176	3550	VA1v	3	56	6	VA1v	adPN	na	VA1v: adult	VA1v	PN_adult_GH146_P9_C15
3	GH146-GFP	adult	2687904	3192	vPN	11	2	nan	nan	vPN	na	vPN: adult	vPN	PN_adult_GH146_P9_C21
3	GH146-GFP	adult	712009	3018	MARS_25	16	56	25	MARS_25	lPN	na	MARS_25: adult	MARS_25	PN_adult_GH146_P9_C2
3	GH146-GFP	adult	1079484	1185	nan	24	56	nan	nan	lPN	na	nan: adult	nan	PN_adult_GH146_P9_C7
3	GH146-GFP	adult	180803	2116	vPN	20	11	nan	nan	vPN	na	vPN: adult	vPN	PN_adult_GH146_P9_D17
3	GH146-GFP	adult	574039	1544	nan	10	45	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P9_D20
3	GH146-GFP	adult	1117818	3264	vPN	11	2	nan	nan	vPN	na	vPN: adult	vPN	PN_adult_GH146_P9_D24
3	GH146-GFP	adult	1038751	1506	nan	10	45	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P9_D2
3	GH146-GFP	adult	1161154	3417	DA1	6	60	15	DA1_fru+	lPN	na	DA1: adult	DA1	PN_adult_GH146_P9_D4
3	GH146-GFP	adult	1433197	755	nan	14	44	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P9_D8
3	GH146-GFP	adult	2949173	2743	nan	19	56	nan	nan	adPN	na	nan: adult	nan	PN_adult_GH146_P9_E24
3	GH146-GFP	adult	803524	998	nan	10	45	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P9_E6
3	GH146-GFP	adult	2376819	3298	DC3 and VA1d	7	56	10	VA1d	adPN	na	DC3 and VA1d: adult	DC3 and VA1d	PN_adult_GH146_P9_F10
3	GH146-GFP	adult	2302768	1838	MARS_2	8	-1	2	MARS_2	lPN	na	MARS_2: adult	MARS_2	PN_adult_GH146_P9_F11
3	GH146-GFP	adult	1001841	950	nan	21	56	nan	nan		na	nan: adult	nan	PN_adult_GH146_P9_F21
3	GH146-GFP	adult	537007	3611	DL1	4	56	8	DL1	adPN	na	DL1: adult	DL1	PN_adult_GH146_P9_F22
3	GH146-GFP	adult	3890439	3071	DC3 and VA1d	7	56	10	VA1d	adPN	na	DC3 and VA1d: adult	DC3 and VA1d	PN_adult_GH146_P9_F24
3	GH146-GFP	adult	939715	1489	nan	10	45	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P9_F2
3	GH146-GFP	adult	811530	2630	VC2	17	56	16	VC2	lPN	na	VC2: adult	VC2	PN_adult_GH146_P9_F8
3	GH146-GFP	adult	128842	1309	DC3 and VA1d	7	56	10	VA1d	adPN	na	DC3 and VA1d: adult	DC3 and VA1d	PN_adult_GH146_P9_G14
3	GH146-GFP	adult	871812	2454	D	27	56	12	D	adPN	na	D: adult	D	PN_adult_GH146_P9_G17
3	GH146-GFP	adult	337010	1632	nan	19	56	nan	nan		na	nan: adult	nan	PN_adult_GH146_P9_G18
3	GH146-GFP	adult	161759	613	nan	21	56	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P9_G19
3	GH146-GFP	adult	581901	3744	MARS_19	22	56	19	MARS_19	adPN	na	MARS_19: adult	MARS_19	PN_adult_GH146_P9_G22
3	GH146-GFP	adult	212933	812	nan	24	-1	nan	nan	lPN	na	nan: adult	nan	PN_adult_GH146_P9_G9
3	GH146-GFP	adult	603415	3853	DC3 and VA1d	7	56	10	VA1d	adPN	na	DC3 and VA1d: adult	DC3 and VA1d	PN_adult_GH146_P9_H17
3	GH146-GFP	adult	306468	595	nan	10	45	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P9_H18
3	GH146-GFP	adult	441950	1140	nan	10	-1	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P9_H2
3	GH146-GFP	adult	358266	635	nan	10	45	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P9_H6
3	GH146-GFP	adult	270286	678	nan	14	45	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P9_I13
3	GH146-GFP	adult	170962	3180	VM7 or VM5v #1	18	56	28	VM7 or VM5v #2	adPN	na	VM7 or VM5v #1: adult	VM7 or VM5v #1	PN_adult_GH146_P9_I2
3	GH146-GFP	adult	772770	4752	MARS_19	22	56	19	MARS_19	adPN	na	MARS_19: adult	MARS_19	PN_adult_GH146_P9_I5
3	GH146-GFP	adult	499279	3032	MARS_25	16	56	25	MARS_25	lPN	na	MARS_25: adult	MARS_25	PN_adult_GH146_P9_J12
3	GH146-GFP	adult	726113	4350	MARS_19	22	56	19	MARS_19	adPN	na	MARS_19: adult	MARS_19	PN_adult_GH146_P9_J17
3	GH146-GFP	adult	651032	3675	MARS_25	16	56	25	MARS_25	lPN	na	MARS_25: adult	MARS_25	PN_adult_GH146_P9_J2
3	GH146-GFP	adult	194569	1004	vPN	15	-1	nan	nan	vPN	na	vPN: adult	vPN	PN_adult_GH146_P9_K19
3	GH146-GFP	adult	274665	2800	VC2	17	55	16	VC2	lPN	na	VC2: adult	VC2	PN_adult_GH146_P9_K5
3	GH146-GFP	adult	482666	3887	MARS_19	22	-1	19	MARS_19	adPN	na	MARS_19: adult	MARS_19	PN_adult_GH146_P9_L7
3	GH146-GFP	adult	533994	3716	DC3 and VA1d	7	56	10	VA1d	adPN	na	DC3 and VA1d: adult	DC3 and VA1d	PN_adult_GH146_P9_M18
3	GH146-GFP	adult	752118	1583	nan	26	-1	nan	nan		na	nan: adult	nan	PN_adult_GH146_P9_M21
3	GH146-GFP	adult	3924672	2569	VA1v	3	56	6	VA1v	adPN	na	VA1v: adult	VA1v	PN_adult_GH146_P9_M24
3	GH146-GFP	adult	351630	3320	vPN	12	5	nan	nan	vPN	na	vPN: adult	vPN	PN_adult_GH146_P9_M4
3	GH146-GFP	adult	228387	700	nan	14	-1	nan	nan		na	nan: adult	nan	PN_adult_GH146_P9_M5
3	GH146-GFP	adult	3187534	2150	vPN	20	11	nan	nan	vPN	na	vPN: adult	vPN	PN_adult_GH146_P9_M9
3	GH146-GFP	adult	2167316	2817	nan	1	39	nan	nan	APL	na	nan: adult	nan	PN_adult_GH146_P9_N11
3	GH146-GFP	adult	347310	2023	D	27	56	12	D	adPN	na	D: adult	D	PN_adult_GH146_P9_N19
3	GH146-GFP	adult	664210	3689	VA1v	3	56	6	VA1v	adPN	na	VA1v: adult	VA1v	PN_adult_GH146_P9_N22
3	GH146-GFP	adult	120250	802	nan	14	-1	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P9_N2
3	GH146-GFP	adult	1170754	1426	nan	1	39	nan	nan	APL	na	nan: adult	nan	PN_adult_GH146_P9_N3
3	GH146-GFP	adult	350375	681	nan	14	-1	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P9_N9
3	GH146-GFP	adult	3239277	3676	VC2	17	56	16	VC2	lPN	na	VC2: adult	VC2	PN_adult_GH146_P9_O11
3	GH146-GFP	adult	578207	812	vPN	20	11	nan	nan	vPN	na	vPN: adult	vPN	PN_adult_GH146_P9_P12
3	GH146-GFP	adult	600548	2820	DA1	6	60	15	DA1_fru+	lPN	na	DA1: adult	DA1	PN_adult_GH146_P9_P19
3	GH146-GFP	adult	199712	1213	nan	10	45	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P9_P22
3	GH146-GFP	adult	524893	1277	nan	2	-1	nan	nan	lPN	na	nan: adult	nan	PN_adult_GH146_P9_P6
3	GH146-GFP	adult	583093	1578	nan	1	39	nan	nan	APL	na	nan: adult	nan	PN_adult_GH146_P9_P7
3	GH146-GFP	adult	370600	866	nan	14	45	nan	nan	vPN	na	nan: adult	nan	PN_adult_GH146_P11_A12
